,text,year,sentiment,score,emotion
46,"In this regard, the Republic of Yemen calls for a solution to the complex, chronic problems of interest to the Arab region, foremost among which is the question of the Palestinian Arab people, through the same perspective and through the application of the same criteria which affirm the principles of inadmissibility of the occupation of territory by force, the withdrawal of the Israeli forces from the occupied Arab and Palestinian territories including Jerusalem, the Syrian Golan Heights and southern Lebanon, to ensure the independence and sovereignty of Lebanon and to establish the independent Palestinian State, as well as the adoption of immediate steps to halt Jewish immigration to the occupied Arab and Palestinian territories.",1990,negative,-0.539405,"{'sadness': 0.278716, 'joy': 0.141703, 'fear': 0.264293, 'disgust': 0.050082, 'anger': 0.25176}"
47,"The significant exception in this otherwise happy trend of resolving regional conflicts through peaceful dialogue is the situation in the Middle East. Complicated as it is now by the current situation in the Gulf, the Middle East crisis continues to pose a serious threat to regional peace and security. In this regard, my country will continue to support the realisation of the legitimate aspirations of all the peoples in the region as well as the right of all the regional States to live within recognised and guaranteed borders. Ethiopia will also continue to encourage peaceful dialogue between all the parties concerned within the framework of Security Council resolutions 242 C1967) and 336 C1973).",1990,positive,0.396979,"{'sadness': 0.162235, 'joy': 0.420661, 'fear': 0.318807, 'disgust': 0.074872, 'anger': 0.037841}"
48,"In West Asia there can be no durable peace without a just and comprehensive settlement based on the inalienable rights of the Palestinian people to self-determination, as well as the right of all States in the region, including Palestine and Israel, to live in peace and security within internationally recognised borders, in accordance with United Nations Security Council resolutions 242 (1967) and 336 (1973). Israel's attempts to suppress the intifadah or block progress towards a dialogue cannot succeed. A United Nations-sponsored international conference on the Middle East should be convened at an early date.",1990,negative,-0.298164,"{'sadness': 0.193979, 'joy': 0.476451, 'fear': 0.083541, 'disgust': 0.082458, 'anger': 0.074593}"
49,"While the international community welcomes the fortunate outcome of the Iran-Iraq conflict, illustrated very recently by the spectacular withdrawal of Iraqi troops and the exchange of prisoners, it is none the less highly concerned over the explosive situation created in the Gulf region by the invasion and annexation of Kuwait by Iraq. That annexation violates the provisions of the Charter. My country supports all the resolutions adopted by the Security Council on this question and demands the unconditional withdrawal of the Iraqi armed forces from Kuwait to the internationally recognized borders, and the return to power of the legitimate Government of the Emirate.",1990,negative,-0.375838,"{'sadness': 0.265205, 'joy': 0.225673, 'fear': 0.266752, 'disgust': 0.075696, 'anger': 0.344478}"
50,"Bahrain welcomes these steps and reaffirms its
support for the Middle East peace process. It also
supports the endeavours and efforts that aim at reaching
a just, comprehensive and durable solution based on the
principle of land for peace as well as Security Council
resolutions 242 (1967) and 338 (1973). Proceeding from
this, Bahrain reaffirms its support for the position taken
by the Syrian Arab Republic regarding the restoration of
its full sovereignty over its territories in the Syrian Golan
that has been occupied since 1967. It is also important
that the peace process should be reactivated on the
Lebanese track and that Israel should be compelled to
comply with Security Council resolution 425 (1978). For
if peace is to prevail, it should include all parties without
exception.",1995,positive,0.727403,"{'sadness': 0.011137, 'joy': 0.450087, 'fear': 0.013428, 'disgust': 0.005529, 'anger': 0.014287}"
51,"In the same context, we are of the view that the
achievement of a just, comprehensive and permanent
peace in the Middle East is contingent on making tangible
progress on the Syrian and Lebanese tracks. This will
require a greater international effort, especially on the part
of the two sponsors of the peace process, to encourage
the Israeli Government to comply with its undertakings
and obligations in the context of the principle of “land for
peace” and of Security Council resolutions 242 (1967),
338 (1973) and 425 (1978), which stipulate complete and
unconditional Israeli withdrawal from all the occupied
Arab and Palestinian territories, including the holy city of
Al-Quds, the Syrian Golan and southern Lebanon.",1995,positive,0.79347,"{'sadness': 0.01904, 'joy': 0.765552, 'fear': 0.024289, 'disgust': 0.004963, 'anger': 0.036092}"
52,"In the Middle East, we welcomed last year, the
implementation of the Peace Accords between Israel and
the PLO, which resulted in autonomy for Gaza and
Jericho. Today, we note with satisfaction that further
progress has been made in this peace process, culminating
in the recent signing in Washington of new and promising
agreements between the parties. This is, indeed, a step
forward which we must encourage and support. My
Government looks forward to similar progress in future
negotiations on outstanding issues, including the Golan
Heights, the status of Jerusalem, and other equally
important issues for the final settlement of the deep-
rooted conflict in the Middle East.",1995,positive,0.850639,"{'sadness': 0.047071, 'joy': 0.869285, 'fear': 0.012699, 'disgust': 0.006104, 'anger': 0.054024}"
53,"Our delegation notes with satisfaction the progress
made in the settlement of the Middle East conflict. We
believe that the continuation of the direct dialogue between
Israel and the Palestine Liberation Organization (PLO) will
finally lead to a comprehensive solution providing for
respect for the right of all States of the region to live in
peace within internationally recognized borders. We deeply
regret the terrorist acts that are periodically carried out in
the region and which considerably hamper the peace
process. Such acts must be severely condemned.",1995,positive,0.352816,"{'sadness': 0.101079, 'joy': 0.806388, 'fear': 0.021507, 'disgust': 0.011495, 'anger': 0.079476}"
54,"In that same region of the world, the residue of the
Gulf war, unfortunately, are still taking their toll. The
Islamic Republic of Mauritania, which, from the very
beginning, given its commitment to international legality,
has totally rejected any infringement of the independence
and territorial integrity of fraternal Kuwait, and called for
resolving the question of Kuwaiti prisoners and detainees,
now wishes to declare its rejection of any infringement of
the unity and territorial integrity of Iraq. Mauritania
believes it is now time to put an end to the suffering of
the brotherly Iraqi people.",1995,negative,-0.8493,"{'sadness': 0.745105, 'joy': 0.03842, 'fear': 0.09355, 'disgust': 0.05389, 'anger': 0.282193}"
55,"Across the gulf, we invite Iran, with which the Arab
world entertains well-known links and well-known
differences at the same time, to seek to settle the problem
of the Arab islands in the Gulf, namely: Abu Musa and
Greater and Lesser Tunb Islands and to respect the
sovereignty of the United Arab Emirates. This will no
doubt serve the interests of stability in that part of the
Middle East and work in favour of normal Arab-Iranian
relations.",1995,positive,0.794958,"{'sadness': 0.095323, 'joy': 0.735579, 'fear': 0.066698, 'disgust': 0.036426, 'anger': 0.076383}"
56,"The United Arab Emirates and the Islamic Republic of
Iran have not yet arrived at a final settlement of their
dispute over the future of the islands of Abu Musa and
Greater and Lesser Tumbs. In light of our historical
relations with those two sisterly countries, and given the
relations of neighbourliness and friendship between the
peoples of the United Arab Emirates and Iran, we look
forward the day when there will be a final solution to this
dispute so that the region may revert to the spirit of
coexistence that once characterized it.",1995,positive,0.453745,"{'sadness': 0.037071, 'joy': 0.839187, 'fear': 0.030889, 'disgust': 0.014269, 'anger': 0.094086}"
57,"In the Middle East, we view the developments that
started a few years ago with the mutual recognition of the
PLO and Israel, followed later by the signing of the
Washington Declaration between Jordan and Israel, which
ended the state of war between them, as extremely
important positive steps towards the full realization of
peace in that region. In like manner, we welcome the just-
concluded Interim Agreement on Jericho and the West
Bank, signed by Israel and the PLO in Washington.",1995,positive,0.928884,"{'sadness': 0.101649, 'joy': 0.728689, 'fear': 0.042816, 'disgust': 0.012211, 'anger': 0.131276}"
58,"With this, a major turning-point, manifested by the
declaration of principles, has been given concrete form. The
Israeli-Palestinian peace process is now irreversible. I also
hope that the talks between Israel and Syria will soon
resume and that negotiations will start between Israel and
Lebanon so that a just and lasting peace, in accordance with
Security Council resolutions 242 (1967), 338 (1973) and
425 (1978), be guaranteed throughout the region.",1995,positive,0.488542,"{'sadness': 0.037283, 'joy': 0.301312, 'fear': 0.136307, 'disgust': 0.00419, 'anger': 0.020128}"
59,"Fortunately, in Palestine, another historical flash point,
efforts continue to be made towards durable peace. That
peace process must result in a Palestinian homeland, a
viable State at peace with its neighbours. The attempts to
weaken the present Palestinian leadership by undermining
its credibility will only result in the rise of extremism and
a protracted and bloody intra- Palestinian conflict which
will spill over into Israel and elsewhere.",1995,positive,0.496433,"{'sadness': 0.183352, 'joy': 0.39517, 'fear': 0.162345, 'disgust': 0.055321, 'anger': 0.377292}"
60,"Armed conflict and tensions persist in many parts
of the world. In the Middle East we must continue to
focus our attention on the core of the conflict, namely,
the legitimate struggle of the Palestinian people to
secure their inalienable rights to self-determination and
sovereign statehood in their own homeland, with
Jerusalem as its capital. In this context, my delegation
commends the Palestinian leaders for their
statesmanlike approach. They have demonstrated their
commitment to peace through the decision to share the
city of Jerusalem, while remaining committed to their
national rights, in order to reach a compromise. Hence,
it behoves Israel to make a similar compromise so that
a final settlement can be achieved. The withdrawal of
Israel last June from southern Lebanon, following more
than two decades of occupation, has finally restored the
territorial integrity and sovereignty of Lebanon within
its internationally recognized boundaries. My
delegation also hopes for a resumption of the Israeli-
Syrian peace talks, based on the Madrid peace formula.",2000,positive,0.649563,"{'sadness': 0.493388, 'joy': 0.623354, 'fear': 0.464128, 'disgust': 0.07046, 'anger': 0.090493}"
61,"Turning to the Middle East, my country, while
reaffirming its support for the peace process, considers
that a just, lasting and comprehensive peace in the
region can come about only on the basis of the Madrid
agreements, the principle of land for peace, and the full
implementation of Security Council resolutions 242
(1967) and 338 (1973) to ensure complete Israeli
withdrawal from the occupied Palestinian territories
and from the Syrian Golan and the restoration to the
Palestinian people of their legitimate national rights,
foremost among them the right of self-determination
and the right to the establishment of an independent
State with the holy city of Al-Quds Al-Sharif as its
capital. This requires us to intensify our efforts to
overcome the obstacles to peace in the region, a region
that so sorely needs a chance to realize its potential and
to turn a new page in the history of its peoples. In that
context, we note with satisfaction the Israeli
withdrawal from southern Lebanon.",2000,negative,-0.312529,"{'sadness': 0.101359, 'joy': 0.746035, 'fear': 0.094239, 'disgust': 0.014442, 'anger': 0.027539}"
62,"In order to achieve that objective it is essential to
uphold one guiding principle that cannot be
circumvented, namely, full withdrawal from all Syrian
and Palestinian territories, including East Jerusalem, in
return for Israel's right to be integrated into the Middle
East as a partner with equal rights to security, peace
and cooperation. That is the essence of resolutions 242
(1967) and 338 (1973) and of the principle of land for
peace. Lasting peace and security can be established
only on that basis. If Arab territories, or any part of
those territories, remain under occupation or if any
question is settled in a manner inconsistent with the
principles of fairness and justice, it would create a time
bomb that could explode at any time. The desired peace
and security cannot be fully realized without the
establishment of a full-fledged, independent Palestinian
State.",2000,positive,0.501881,"{'sadness': 0.121359, 'joy': 0.620433, 'fear': 0.058875, 'disgust': 0.005903, 'anger': 0.136917}"
63,"Thus, in affirming our position of solidarity with
the fraternal Palestinian people and their leadership,
represented by the Palestinian Authority, we renew our
call to the co-sponsors of the peace process — in
particular the United States of America — and the
other active States to continue exerting political and
diplomatic efforts that support and promote
negotiations between the Palestinian and Israeli sides,
with the aim of finding a just and comprehensive
settlement of the Palestine issue. In particular this
settlement should resolve the issues of Al-Quds Al-
Sharif and the refugees, on the basis of Security
Council resolutions, especially resolutions 242 (1967)
and 338 (1973). This should enable the Palestinian
people to exercise their legitimate and inalienable
rights to return to their homeland and to establish their
own independent State, with Al-Quds Al-Sharif as its
capital.",2000,positive,0.481039,"{'sadness': 0.085861, 'joy': 0.299935, 'fear': 0.113865, 'disgust': 0.1493, 'anger': 0.187283}"
64,"We reiterate our full support to the Palestinian
people and their rights to self-determination on their
land and to establish an independent Palestinian State
with Al-Quds Al-Sharif as its capital. In order to
strengthen the pillars of peace and security in the
region, there is no other sovereignty possible in Al-
Quds Al-Sharif except that of the Palestinian State. We
expect the State of Israel to understand this fact, which
means that the sovereignty of the State of Palestine
over Al-Quds Al-Sharif would also allow Israelis full
freedom of access to worship and conduct their rituals
in peace and security.",2000,positive,0.444336,"{'sadness': 0.075935, 'joy': 0.517552, 'fear': 0.101422, 'disgust': 0.145715, 'anger': 0.278367}"
65,"The developments through which the peace
process has gone on all tracks and in all stages have
shown that the success of the process and the
achievement of the desired just, comprehensive and
durable peace are contingent upon the implementation
of Security Council resolutions 242 (1967) and 338
(1973) and of all relevant resolutions of international
legality, which call for the withdrawal of Israel from all
Arab territories occupied since 1967 and acknowledge
the legitimate rights of the Palestinian people,
including the right to establish their own independent
state, with Jerusalem as its capital.",2000,positive,0.9447,"{'sadness': 0.032943, 'joy': 0.62879, 'fear': 0.038425, 'disgust': 0.009958, 'anger': 0.030123}"
66,"Peace in the Middle East cannot last unless it is
comprehensive. This makes the establishment of peace
on the Syrian track essential and a sine qua non for
peace in the region as a whole. Negotiations on this
track must, therefore, resume in order to reach an
agreement ensuring the return to Syria of the occupied
Golan Heights to the line of 4 June 1967 in
implementation of Security Council resolutions 242
(1967) and 338 (1973).",2000,positive,0.80371,"{'sadness': 0.027807, 'joy': 0.195329, 'fear': 0.059947, 'disgust': 0.019315, 'anger': 0.035206}"
67,"Despite the efforts of the international
community, peace throughout the Middle East remains
elusive. We hope that the important progress made so
far will pave the way for achieving a just and lasting
peace in the region. We would like to see an enduring
peace in the Middle East, one which would guarantee
the restoration of the inalienable rights of the
Palestinian people and the right of Israel to exist within
secure and recognized borders.",2000,positive,0.934021,"{'sadness': 0.101995, 'joy': 0.786892, 'fear': 0.011474, 'disgust': 0.016822, 'anger': 0.088524}"
68,"The prerogatives of peace are not commensurate
with the Israeli No's'. These No's' run counter to the
resolutions of international legitimacy that provided for
the return to Syria of the entire Golan up to the line of
4 June 1967. These resolutions also recognized the
need to enable the Palestinian people to recover their
inalienable rights, including their right to self-
determination, the establishment of their independent
State on their own national soil, with Jerusalem as its
capital, and their right to return to their homeland in
Palestine.",2000,neutral,0.0,"{'sadness': 0.236244, 'joy': 0.487828, 'fear': 0.080234, 'disgust': 0.050689, 'anger': 0.067073}"
69,"The issue of Jerusalem is the key to peace in the
region, and it must be solved on the premise that East
Jerusalem is Palestinian territory occupied since 1967
to which resolution 242 (1967) applies. East Jerusalem
should be under Palestinian sovereignty so that it may
30

become the capital of the independent State of
Palestine. Arab and Muslim rights to the Islamic and
Christian holy places in Jerusalem must be preserved.",2000,neutral,0.0,"{'sadness': 0.112061, 'joy': 0.552669, 'fear': 0.11882, 'disgust': 0.032843, 'anger': 0.176958}"
70,"Kuwait reaffirms its full support for the struggle
of the Palestinian people to attain all their legitimate
political rights. Kuwait demands that Israel move
forward in fulfilling all its commitments and
obligations under the relevant United Nations
resolutions, primarily Security Council resolutions 242
(1967), 338 (1973) and 1515 (2003), in accordance
with the principle of land for peace and the provisions
of the Arab peace initiative, the bilateral accords it
signed with the Palestinian Authority within the
framework of the peace process, and the road map,
with all its provisions and obligations. Israel must also
end its policy of oppressing the Palestinian people,
dismantle the separation wall and release all
Palestinian detainees.",2005,negative,-0.653038,"{'sadness': 0.091253, 'joy': 0.341404, 'fear': 0.061863, 'disgust': 0.020042, 'anger': 0.099548}"
71,"It is clear that we must quickly begin a political
dialogue, which is the only means to end the conflict in
the Middle East and to restore calm there. In this
context, my country believes that the Israeli
withdrawal from Gaza and a few cities of the West
Bank constitutes an important step towards the
implementation of the road map and the Arab peace
initiatives. Through those initiatives Arab States have
proposed to Israel a comprehensive peace and normal
relations in exchange for total withdrawal from all
Palestinian territories and from Syrian and Lebanese
territories, a return to the 4 June 1967 borders, the
establishment of a Palestinian State with East
Jerusalem as its capital, and a negotiated, just
settlement of the problem of Palestinian refugees.",2005,positive,0.680538,"{'sadness': 0.1769, 'joy': 0.467542, 'fear': 0.090602, 'disgust': 0.023915, 'anger': 0.348222}"
72,"Tragically, the Palestinian people are still under
Israeli occupation. The international community is
called upon to force Israel to halt its illegal practices in
the occupied Palestinian territories, to dismantle the
separation wall, to withdraw from all the Arab
territories that it occupied in 1967 and to allow the
Palestinian people to realize their legitimate rights,
including their right to an independent State, with
Al-Quds as its capital. The international community
should take action to bring about a comprehensive,
peaceful settlement of the Arab-Israeli conflict, in
accordance with the resolutions of international
legitimacy, the road map, the principle of land for
peace and the Madrid terms of reference.",2005,negative,-0.469611,"{'sadness': 0.226256, 'joy': 0.356886, 'fear': 0.08228, 'disgust': 0.159188, 'anger': 0.297362}"
73,"Jordan welcomes the Israeli withdrawal from the
Gaza Strip and certain settlements in the northern West
Bank. We stress that this withdrawal is not an
alternative to the road map but must be part of it, and
that both the Israeli and Palestinian sides must carry
out their respective obligations under the road map as
well as the recent Sharm el-Sheikh Understandings. In
that regard, we call upon Israel to withdraw its military
forces from the Palestinian towns reoccupied in
September 2000 and to cease all forms of settlement
activity in the occupied West Bank, including East
Jerusalem.",2005,negative,-0.467481,"{'sadness': 0.289343, 'joy': 0.182695, 'fear': 0.222341, 'disgust': 0.064541, 'anger': 0.397632}"
74,"The United Arab Emirates welcomes Israel’s
withdrawal from the Gaza Strip and parts of the
northern West Bank and hopes that the international
community will urge Israel to complete its withdrawal
from the Arab and Palestinian territories occupied
since 1967, including the Syrian Golan and the
Lebanese Shaba’a farms, dismantle the separation wall
and discontinue its settlement plans and activities, in
accordance with the resolutions of international
legitimacy, the Arab peace initiative based on the land-
for-peace principle, and the Quartet’s road map.",2005,negative,-0.645482,"{'sadness': 0.23319, 'joy': 0.557324, 'fear': 0.047819, 'disgust': 0.009701, 'anger': 0.165385}"
75,"Firmly convinced of the importance of adopting
peaceful solutions in resolving disputes and issues of
foreign occupation, particularly in the Middle East and
the Arab Gulf region, the United Arab Emirates calls
upon the Islamic Republic of Iran to respond to its
peaceful initiatives aimed at resolving the issue of
Iran’s occupation of the three islands of the United
Arab Emirates — Greater Tunb, Lesser Tunb and Abu
Musa — through bilateral negotiations or by referral to
the International Court of Justice.",2005,neutral,0.0,"{'sadness': 0.203257, 'joy': 0.366908, 'fear': 0.045006, 'disgust': 0.06751, 'anger': 0.292248}"
76,"In the Middle East, the withdrawal of the
occupying Power from the Gaza Strip and part of the
West Bank brings us closer, fortunately, to our common
vision of an independent State of Palestine living side
by side with the State of Israel within secure and
internationally recognized borders. We believe that the
Quartet’s road map can lead the Israeli and Palestinian
peoples to that goal. We call upon their leaders to
remain committed to the route of peace.",2005,positive,0.555946,"{'sadness': 0.197523, 'joy': 0.590315, 'fear': 0.039139, 'disgust': 0.098894, 'anger': 0.096917}"
77,"Without a just solution to the Palestinian-Israeli
conflict peace will continue to elude the Middle East
with consequences that will affect the whole world. My
delegation supports the vision of a two-State solution,
with Israel and Palestine living side by side in peace
and security. We also welcome Israel’s withdrawal
from Gaza and the West Bank as a step towards a
complete withdrawal from the rest of the occupied
Palestinian territory.",2005,positive,0.405494,"{'sadness': 0.361539, 'joy': 0.480771, 'fear': 0.040314, 'disgust': 0.021283, 'anger': 0.167407}"
78,"There is no room for illusions. Azerbaijan will
never compromise its territorial integrity. Only the
return of all the occupied territories to Azerbaijan will
help restore our trust and confidence in Armenia and
its declared intention of establishing good-neighbourly
relations with Azerbaijan. Such a step would remove
the label of aggressor from the Government of
Armenia — a label it inherited after it occupied the
territories of Azerbaijan — and allow both parties to
benefit from the opportunities the settlement of the
conflict will bring.",2005,positive,0.471247,"{'sadness': 0.030324, 'joy': 0.707318, 'fear': 0.016148, 'disgust': 0.018329, 'anger': 0.046999}"
79,"The situation in the Middle East is seeing some
tangible progress. We welcome the process of Israeli
disengagement from Gaza and the northern West Bank,
and we commend the efforts of the President of the
Palestinian Authority, Mahmoud Abbas, to find a
peaceful and lasting solution to the conflict. We urge
both the Israeli and the Palestinian peoples to continue
the much-needed confidence-building measures so as
to achieve a just and lasting peace.",2005,positive,0.757601,"{'sadness': 0.109779, 'joy': 0.779961, 'fear': 0.018309, 'disgust': 0.011204, 'anger': 0.103493}"
80,"It is important for the Israeli side to realize that 
negotiations are not an end in themselves. They are 
neither a game nor a waste of time. A serious approach 
must be the basis and distinguishing mark of the 
negotiating process. Without the required seriousness 
and credibility, the process will soon lose the little 
support it enjoys from the public on both sides. Egypt 
believes that these negotiations should seek to end the 
Israeli occupation of Palestinian territories and the 
implementation of the two-State solution through the 
establishment of an independent Palestinian State, with 
East Jerusalem as its capital and its borders based on 
the lines of 1967, as has been confirmed by the United 
States, the sponsor of the negotiations, and the 
international Quartet on all occasions and mentioned 
by President Obama a few days ago.",2010,negative,-0.341797,"{'sadness': 0.427818, 'joy': 0.315588, 'fear': 0.261905, 'disgust': 0.055129, 'anger': 0.095936}"
81,"The United Arab Emirates believes that peace in 
the Middle East and resolution of the Arab-Israeli 
conflict cannot be achieved without ending the Israeli 
occupation of the occupied Palestinian and other Arab 
territories. Israel’s withdrawal to the line of 4 June 1967, 
including East Jerusalem, the Syrian Golan Heights and 
the remaining occupied territories in southern Lebanon, 
is also required in order to achieve a just and 
comprehensive peace in accordance with the resolutions 
of international legitimacy, and based on the principle 
of land for peace and the Arab Peace Initiative.",2010,neutral,0.0,"{'sadness': 0.083116, 'joy': 0.647903, 'fear': 0.041296, 'disgust': 0.014609, 'anger': 0.070948}"
82,"The resolution of the conflict in the Middle East, 
for example, has long eluded the international 
community. This is why we are hopeful with regard to 
the latest efforts at peaceful negotiations between 
Israel and Palestine being brokered by the current 
United States Administration. If there is to be lasting 
peace in the Middle East, there must be two States, 
Israel and Palestine, living side by side in peace and 
security. There must be direct negotiations with both 
parties, Israel and Palestine, at the same table. Israel 
must heed the international community’s unanimous 
call to extend the moratorium on disputed settlements, 
which would contribute positively to the negotiations.",2010,positive,0.677519,"{'sadness': 0.165984, 'joy': 0.625201, 'fear': 0.046095, 'disgust': 0.014083, 'anger': 0.130124}"
83,"In the Middle East, despite 60 years of conflict 
and scepticism due to past failures, there is renewed 
hope for peace, thanks to the resumption of direct talks 
between the Government of Israel and the Palestinian 
Authority. The creation of a politically and economically 
viable Palestinian State, living in peace side by side with 
Israel, within secure and internationally recognized 
borders, is an essential condition for the establishment 
of lasting peace in the Middle East. We particularly 
welcome the efforts of the Administration of President 
Barack Obama to achieve that goal.",2010,positive,0.770805,"{'sadness': 0.119491, 'joy': 0.788055, 'fear': 0.023575, 'disgust': 0.017254, 'anger': 0.062405}"
84,"We wish to stress our strong belief in the absolute 
necessity of finding a solution to the chronic conflict in 
the Middle East. Although we support the direct 
negotiations between the Palestinians and the Israelis, 
sponsored by the United States of America, we still 
feel that the Israeli policy is vague with regard to 
accepting Israel’s responsibility towards the requirements 
of peace: the establishment of an independent, sovereign 
and viable Palestinian State, with East Jerusalem as its 
capital, and Israel’s withdrawal from all Arab lands to 
the borders of 4 June 1967.",2010,positive,0.411201,"{'sadness': 0.493247, 'joy': 0.154926, 'fear': 0.270075, 'disgust': 0.027282, 'anger': 0.07075}"
85,"During this vital period for the peace process in 
particular, I urge both sides to refrain from taking any 
action that might block the path to peace. We condemn 
any form of violence that has the sole aim of 
torpedoing the peace talks. At the same time, we call 
for the moratorium on settlement construction to be 
extended. Lasting peace will be achieved only through 
a two-State solution, with Israel and a Palestinian State 
living peacefully side by side within secure borders.",2010,positive,0.487058,"{'sadness': 0.094882, 'joy': 0.703156, 'fear': 0.117943, 'disgust': 0.051577, 'anger': 0.044418}"
86,"That region will know no stability until a definitive 
solution to the conflict is found. Such a solution must 
be just and permanent and in accordance with 
resolutions of international legitimacy. It must allow 
the brotherly Palestinian people to exercise their full 
right to establish their independent and viable State in 
Palestine, with East Jerusalem as its capital. It must 
also ensure the restoration of all occupied Arab 
territories, including the Syrian Golan Heights and the 
Lebanese Shab’a farms.",2010,positive,0.768229,"{'sadness': 0.124544, 'joy': 0.378017, 'fear': 0.082466, 'disgust': 0.024175, 'anger': 0.161362}"
87,"In the Middle East, the launch of direct bilateral 
negotiations should, we hope, lead to comprehensive 
peace based on the two-State solution, with an 
independent and viable Palestine living side by side in 
peace and security with Israel and other neighbouring 
countries. From this rostrum, I wish full success to the 
direct negotiation process among officials of those two 
countries, sponsored by President Barack Obama of the 
United States of America.",2010,positive,0.648589,"{'sadness': 0.144958, 'joy': 0.746838, 'fear': 0.061502, 'disgust': 0.01635, 'anger': 0.018685}"
88,"In this spirit we support the Palestinian people’s 
just struggle to secure their inalienable rights, 
including the establishment of a Palestinian State on 
the land of Palestine, as we work to implement the 
internationally legitimate resolutions aimed at 
returning the occupied Arab territories. We consider the 
Arab Peace Initiative to be a practical step towards 
resolving the Arab-Israeli conflict and achieving 
security, peace and stability in the Middle East.",2010,positive,0.782291,"{'sadness': 0.188479, 'joy': 0.504923, 'fear': 0.087643, 'disgust': 0.018925, 'anger': 0.170047}"
89,"We are willing and ready to reach a 
comprehensive, just and lasting peace, based on rights 
and justice and on the resolutions of international 
legitimacy. Such a settlement must lead to the 
withdrawal of Israel, the occupying Power, from all the 
Arab and Palestinian territories occupied since 1967, 
including East Jerusalem, so that the State of Palestine, 
with East Jerusalem as their capital, can enjoy 
independence and sovereignty and so that peace can 
prevail throughout the Middle East.",2010,positive,0.988722,"{'sadness': 0.105681, 'joy': 0.703531, 'fear': 0.038989, 'disgust': 0.009814, 'anger': 0.077576}"
90,"Lebanon denounces Israel’s continued occupation of Palestinian land and its blockade of the Gaza Strip. We call upon the international community to compel it to lift that inhumane blockade and ensure decent living conditions for the Palestinians. We condemn the repeated Israeli attacks on the Al-Aqsa Mosque and warn of their serious repercussions. We hold Israel responsible for the failure to reach a peaceful settlement to the conflict based on the two-State solution. In the meantime, we call upon the Security Council to take the appropriate action to resume negotiations, aimed at ending the occupation within a specified time frame, based on resolutions 242 (1967) and 338 (1973), the Madrid terms of reference and the Arab Peace Initiative. While Lebanon rejects the resettlement of refugees on
its territory, we also stress the right of Palestinians to return to their homeland, in accordance with the relevant United Nations resolutions.",2015,negative,-0.36001,"{'sadness': 0.507677, 'joy': 0.130708, 'fear': 0.509478, 'disgust': 0.152726, 'anger': 0.181566}"
91,"For Tunisia, the Palestinian cause remains at the core of important issues and conflicts in the region. We therefore reiterate our full support to the brotherly Palestinian people as it seeks to recuperate its legitimate rights to self-determination and the establishment of its independent State. Tunisia supports efforts for the continuance of peace negotiations between Palestinians and Israelis on the basis of a timeline for ending the occupation, and for the adoption of a United Nations resolution that would put an end to the Israeli occupation and restore to the Palestinian people their legitimate rights. We also condemn the ongoing Israeli blockade of the Gaza Strip and its settlement policy, which is in violation of international law and international legitimacy. They represent an attempt to impose a new status quo and to undermine the two-State solution as well as efforts to continue talks on the basis of a solution that would guarantee security and stability for all countries of the region.",2015,positive,0.463439,"{'sadness': 0.262703, 'joy': 0.394501, 'fear': 0.065569, 'disgust': 0.094234, 'anger': 0.311986}"
92,"The Syrian Arab Republic reiterates its support for the full restoration of the occupied Syrian Golan to the line of 4 June 1967. It also emphasizes its rejection of all actions taken by Israel, the occupying Power, to alter the geographic or demographic characteristics of
the occupied Syrian Golan, in clear violation of relevant Security Council resolutions, in particular resolutions 497 (1981) and 465 (1980). Furthermore, Syria confirms that the issue of Palestine is of central concern to the Syrian people, who support the inalienable and legitimate rights of the brotherly Palestinian people, in particular the right of return, the right to self- determination and the right to the establishment of an independent State on their own land, with Jerusalem as its capital.",2015,neutral,0.0,"{'sadness': 0.174574, 'joy': 0.116821, 'fear': 0.058925, 'disgust': 0.153253, 'anger': 0.062928}"
93,"The international community, represented in the Security Council, is duty-bound to assume its responsibilities by taking a firm stance that would force Israel to comply with the deliverables of peace, namely, to halt all forms of settlement activity in the occupied Palestinian territories; to lift the unjust siege of the Gaza Strip; and to implement the resolutions of international legitimacy that recognize the Palestinian people’s right to regain their legitimate national rights and establish an independent Palestinian State on the basis of the 1967 borders, in conformity with the principle of the two-State solution.",2015,negative,-0.613316,"{'sadness': 0.274656, 'joy': 0.327035, 'fear': 0.29028, 'disgust': 0.054667, 'anger': 0.164989}"
94,"Attaining that happiness will be possible only when the legitimate rights of the Palestinian people are granted through the establishment of an independent Palestinian State, with East Jerusalem as its capital, within the borders of 4 June 1967. Occupation, coercive practices and the construction and expansion of settlements should come to an end. The right of Palestinians to return to their towns and villages, consistent with the relevant international resolutions, the two-State solution and the Arab Peace Initiative, must be acknowledged.",2015,positive,0.672339,"{'sadness': 0.102195, 'joy': 0.798371, 'fear': 0.041681, 'disgust': 0.023524, 'anger': 0.036623}"
95,"Peace in the Middle East cannot be achieved in the midst of the ongoing Israeli occupation of the Palestinian territories, which denies the rights of the Palestinian people and seeks in all possible ways to Judaize the city of Jerusalem. The occupation flies in the face of all international resolutions on the inalienable rights of the Palestinian people, in particular on the right of return and the right to establish an independent State with full sovereignty over its territory, with East Jerusalem as its capital.",2015,negative,-0.779865,"{'sadness': 0.189881, 'joy': 0.476952, 'fear': 0.067401, 'disgust': 0.124404, 'anger': 0.21728}"
